frame,track_id,class_name,x1,y1,x2,y2,center_x,center_y,world_x,world_y,confidence,velocity_ms
76,16,car,395.64,798.44,430.44,856.95,413.03,827.71,20.6513,41.3855,0.694,0.013
76,17,car,1121.28,684.17,1151.06,742.67,1136.16,713.54,56.8079,35.677,0.6724,0.0166
76,19,car,759.43,246.29,783.62,286.8,771.61,266.7,38.5803,13.3351,0.4936,0.0509
76,20,motorcycle,1098.05,735.64,1112.58,765.57,1106.45,753.12,55.3227,37.6561,0.4246,1.3911
76,21,car,588.74,411.33,624.16,464.56,606.44,439.32,30.3221,21.9658,0.6659,0.4591
76,25,car,679.31,512.31,711.47,558.62,697.91,537.94,34.8955,26.8968,0.5409,1.7283
76,26,person,585.67,585.75,595.17,606.38,589.26,595.64,29.4628,29.7821,0.3448,0.5532
76,27,car,1159.16,970.99,1180.28,990.63,1169.69,980.88,58.4847,49.0439,0.5355,0.0511
76,28,car,626.33,447.09,671.79,506.03,646.59,479.27,32.3295,23.9635,0.3219,1.5832
76,29,motorcycle,646.93,214.75,658.47,245.63,652.96,236.37,32.648,11.8184,0.3221,2.8307
76,31,person,709.34,677.91,720.55,702.16,714.93,690.13,35.7466,34.5066,0.5902,0.0241
76,33,car,1121.16,684.15,1150.99,743.16,1136.05,713.73,56.8026,35.6864,0.5112,0.0076
76,36,car,643.35,300.74,662.73,346.62,653.45,328.59,32.6725,16.4295,0.5732,1.3888
76,37,person,1132.44,457.08,1141.34,478.09,1135.44,467.62,56.772,23.3811,0.4246,0.7753
76,38,car,1147.86,627.89,1172.48,672.95,1160.15,650.42,58.0074,32.5211,0.5394,0.0242
76,42,person,1340.9,428.09,1357.9,459.02,1349.74,443.32,67.4871,22.1661,0.292,0.3448
76,43,car,582.01,139.84,603.28,161.72,592.59,150.8,29.6296,7.5401,0.4224,0.0471
76,46,car,936.13,462.99,971.36,489.54,953.66,476.46,47.6828,23.8229,0.4666,0.1325
76,50,person,648.53,394.59,658.19,418.05,653.47,407.45,32.6734,20.3724,0.2611,0.5499
76,51,person,1276.94,576.94,1292.41,601.17,1285.44,588.95,64.272,29.4476,0.386,0.3247
76,41,car,763.68,332.07,796.9,389.31,779.07,356.06,38.9535,17.8031,0.6204,2.952
76,53,car,1145.67,1053.04,1169.63,1080.24,1157.76,1066.7,57.888,53.335,0.3662,0.0721
76,54,car,1166.78,1052.96,1192.37,1079.02,1179.78,1066.02,58.989,53.3008,0.4743,0.0546
76,55,car,1037.27,678.91,1065.9,724.83,1050.61,699.81,52.5305,34.9905,0.2888,1.1686
76,59,person,1262.89,603.9,1276.18,633.72,1269.61,618.78,63.4806,30.9389,0.5229,0.0696
76,61,person,359.54,663.95,367.11,680.94,363.33,672.63,18.1663,33.6316,0.3773,0.0537
76,62,bus,610.64,301.78,633.97,368.03,622.25,334.93,31.1123,16.7464,0.4369,0.0324
76,18,car,627.09,627.45,664.1,668.11,645.53,647.67,32.2766,32.3837,0.4784,0.054
76,64,person,792.36,697.08,805.56,720.92,801.36,709.54,40.0679,35.4769,0.5645,1.0017
76,34,car,610.65,301.8,633.95,367.95,622.24,334.91,31.1122,16.7457,0.4855,0.0373
76,65,car,714.4,290.67,746.79,355.11,729.51,318.81,36.4754,15.9407,0.4519,2.1921
76,66,car,395.76,798.19,430.69,856.85,413.2,827.55,20.6601,41.3776,0.4446,0.012
76,67,car,592.31,186.39,618.24,223.61,604.87,204.58,30.2433,10.2292,0.4544,0.1702
76,68,car,1186.68,931.96,1339.03,1079.87,1262.68,1005.83,63.1338,50.2917,0.4178,0.0812
76,69,car,77.14,627.32,132.7,651.75,106.57,639.65,5.3285,31.9826,0.3922,0.8574
76,71,person,1220.37,598.34,1235.93,629.35,1229.64,613.82,61.4818,30.6908,0.5243,0.7515
76,74,car,19.33,518.47,85.15,545.24,52.56,531.89,2.628,26.5944,0.3975,0.0804
76,76,bus,714.07,290.5,747.38,355.35,729.71,319.4,36.4856,15.97,0.5626,1.1005
76,77,car,597.08,255.65,621.71,318.29,609.42,287.17,30.4709,14.3587,0.4835,0.0614
76,75,car,361.16,537.61,425.63,575.36,392.42,556.25,19.6209,27.8126,0.5697,0.5048
76,78,person,1065.19,442.53,1073.64,461.42,1069.41,451.98,53.4707,22.5989,0.4487,0.0
77,1,person,1387.33,433.31,1399.82,461.53,1393.51,447.46,69.6756,22.373,0.3869,0.0639
77,3,person,1322.87,436.54,1335.08,463.65,1329.01,450.13,66.4507,22.5065,0.3727,0.0275
77,5,person,730.44,632.49,739.37,657.86,734.68,644.69,36.7341,32.2347,0.654,0.2519
77,7,car,937.82,972.03,991.2,1008.92,964.47,990.61,48.2236,49.5307,0.6675,0.0767
77,8,car,625.11,445.46,672.38,504.33,646.43,478.36,32.3214,23.9181,0.7974,2.0406
77,9,car,638.5,694.64,677.77,745.72,658.14,720.26,32.9068,36.0132,0.7476,0.0199
77,10,car,751.77,665.04,787.75,700.4,769.8,682.76,38.4899,34.1382,0.7603,0.0129
77,12,car,506.57,529.6,563.16,575.33,529.51,556.47,26.4755,27.8233,0.653,3.0046
77,14,car,610.95,350.48,639.29,421.38,625.05,386.48,31.2523,19.3239,0.6461,0.127
77,16,car,395.69,798.29,430.52,856.89,413.04,827.7,20.652,41.3851,0.3946,0.0219
77,17,car,1121.3,684.18,1151.06,742.71,1136.16,713.52,56.8079,35.6761,0.671,0.0282
77,19,car,759.42,246.3,783.64,286.83,771.6,266.68,38.58,13.3339,0.4628,0.037
77,20,motorcycle,1097.67,734.98,1112.27,764.91,1106.07,752.23,55.3034,37.6116,0.4812,1.4566
77,21,car,588.95,411.27,624.2,464.35,606.45,438.89,30.3226,21.9447,0.669,0.6331
77,25,car,678.81,511.48,710.61,554.48,697.12,536.87,34.856,26.8437,0.6161,1.9845
77,26,person,586.1,585.82,595.89,606.35,589.62,595.81,29.4808,29.7906,0.3808,0.5968
77,27,car,1159.2,970.94,1180.25,990.6,1169.71,980.85,58.4853,49.0427,0.5472,0.0428
77,28,car,627.5,445.78,672.27,501.01,647.42,478.14,32.3709,23.9069,0.3785,2.105
77,29,motorcycle,647.21,221.71,657.84,244.21,652.83,235.19,32.6417,11.7596,0.3518,1.7744
77,31,person,709.36,677.85,720.56,702.07,714.94,690.1,35.7469,34.5052,0.5801,0.0414
77,33,car,1121.17,684.14,1150.98,743.21,1136.05,713.72,56.8027,35.6861,0.5052,0.01
77,36,car,643.23,299.44,662.43,341.81,653.32,327.19,32.6659,16.3593,0.5749,2.1136
77,37,person,1133.01,457.17,1141.76,477.83,1135.94,467.62,56.7971,23.3811,0.3767,0.754
77,38,car,1147.84,627.91,1172.48,672.9,1160.16,650.42,58.0079,32.5209,0.5732,0.0157
77,42,person,1340.99,428.02,1357.93,458.96,1349.61,443.4,67.4805,22.1702,0.3235,0.2321
77,43,car,582.02,139.72,603.24,161.74,592.61,150.79,29.6305,7.5397,0.4608,0.0287
77,46,car,936.23,462.85,971.41,489.14,953.69,476.41,47.6846,23.8205,0.4836,0.0907
77,50,person,648.7,393.92,657.97,417.51,653.46,407.04,32.6728,20.3522,0.2759,0.606
77,51,person,1276.39,577.07,1292.23,601.24,1285.2,588.95,64.2598,29.4473,0.526,0.3655
77,41,car,764.07,332.78,797.63,390.62,779.5,357.53,38.9748,17.8763,0.5407,2.2878
77,53,car,1145.71,1053.02,1169.73,1080.23,1157.73,1066.69,57.8867,53.3343,0.3789,0.0437
77,54,car,1166.74,1052.89,1192.27,1079.03,1179.73,1066.01,58.9865,53.3006,0.4443,0.0759
77,55,car,1037.53,679.52,1066.22,725.55,1050.93,700.5,52.5465,35.0251,0.5132,1.1436
77,59,person,1262.88,603.77,1276.28,633.68,1269.59,618.78,63.4795,30.9391,0.5317,0.0319
77,61,person,359.52,663.86,367.08,680.99,363.32,672.59,18.1662,33.6293,0.3964,0.0699
77,62,bus,610.64,301.69,633.98,367.96,622.26,334.9,31.1131,16.7452,0.414,0.0436
77,18,car,627.09,627.42,664.17,668.12,645.56,647.71,32.2778,32.3854,0.4729,0.0614
77,64,person,792.09,697.17,804.41,720.93,800.66,709.38,40.033,35.4692,0.536,1.0724
77,34,car,610.65,301.71,633.96,367.91,622.26,334.89,31.1131,16.7445,0.5332,0.0433
77,65,car,714.56,291.42,747.3,357.2,729.82,320.14,36.4912,16.007,0.4863,2.0462
77,66,car,395.76,798.14,430.67,856.86,413.21,827.55,20.6604,41.3776,0.6659,0.0086
77,67,car,592.32,186.6,618.66,224.41,604.98,204.73,30.2492,10.2366,0.4653,0.2849
77,68,car,1186.71,931.94,1339.18,1079.87,1262.73,1005.86,63.1365,50.2932,0.416,0.0936
77,69,car,75.92,627.43,132.34,651.7,105.96,639.66,5.2978,31.9829,0.4222,0.9215
77,71,person,1219.74,598.5,1235.42,629.22,1229.12,613.87,61.4562,30.6933,0.5759,0.7717
77,74,car,19.29,518.27,84.55,544.98,52.5,531.94,2.6248,26.5968,0.3935,0.1184
77,76,bus,714.23,291.14,747.81,357.53,729.9,320.1,36.495,16.0052,0.5053,1.0937
77,77,car,597.14,255.5,621.67,318.2,609.42,287.13,30.4708,14.3564,0.4502,0.0698
77,78,person,1065.22,442.69,1073.52,461.39,1069.39,452.01,53.4696,22.6005,0.4188,0.0592
77,79,person,895.48,468.93,905.04,491.69,900.26,480.31,45.013,24.0156,0.3386,0.0
77,11,car,363.74,537.81,426.06,574.74,391.53,556.15,19.5763,27.8076,0.6048,1.2205
78,1,person,1387.32,432.69,1399.83,462.37,1393.53,447.45,69.6766,22.3724,0.3781,0.0329
78,3,person,1322.91,436.41,1335.13,463.59,1329.01,450.12,66.4503,22.5058,0.3914,0.0227
78,5,person,730.54,632.67,739.52,658.22,734.76,644.84,36.7378,32.2422,0.6107,0.2502
78,7,car,937.72,972.04,991.28,1008.98,964.51,990.59,48.2254,49.5297,0.6524,0.0613
78,8,car,626.07,444.2,673.0,503.52,647.2,477.23,32.36,23.8615,0.7387,2.0555
78,9,car,638.5,694.61,677.76,745.66,658.14,720.24,32.907,36.0121,0.7351,0.0341
78,10,car,751.77,665.0,787.64,700.42,769.78,682.76,38.4892,34.1378,0.7091,0.0226
78,12,car,509.19,529.07,565.03,572.44,531.32,555.29,26.5661,27.7647,0.681,3.2379
78,14,car,610.97,350.42,639.32,421.17,625.07,386.35,31.2537,19.3174,0.62,0.2002
78,16,car,395.68,798.22,430.56,856.89,413.05,827.68,20.6527,41.3842,0.6559,0.0346
78,17,car,1121.32,684.19,1151.06,742.91,1136.16,713.52,56.8081,35.6758,0.6482,0.0087
78,19,car,759.32,246.17,783.62,286.81,771.57,266.63,38.5784,13.3313,0.4856,0.0919
78,20,motorcycle,1097.29,734.19,1112.03,764.06,1105.7,751.38,55.2849,37.569,0.5008,1.3934
78,21,car,588.93,411.22,624.16,463.36,606.46,438.63,30.3232,21.9315,0.6615,0.3953
78,25,car,678.15,510.87,709.75,554.63,696.33,535.89,34.8166,26.7946,0.6327,1.89
78,26,person,586.56,585.97,596.86,606.44,590.06,595.95,29.5029,29.7976,0.3456,0.6942
78,27,car,1159.33,970.92,1180.29,990.6,1169.72,980.83,58.4859,49.0416,0.5444,0.0369
78,28,car,628.62,444.36,672.97,500.53,648.23,476.92,32.4113,23.8461,0.2984,2.189
78,29,motorcycle,647.04,214.17,658.18,242.03,652.76,233.63,32.638,11.6817,0.3241,2.3396
78,31,person,709.37,677.83,720.57,702.08,714.94,690.08,35.7472,34.5039,0.5243,0.0409
78,33,car,1121.21,684.14,1150.98,743.36,1136.06,713.72,56.803,35.6862,0.5091,0.0098
78,36,car,643.08,298.52,662.23,338.49,653.18,325.49,32.6588,16.2747,0.5495,2.5478
78,37,person,1133.68,457.37,1142.62,477.8,1136.49,467.61,56.8245,23.3805,0.3346,0.8211
78,38,car,1147.82,627.93,1172.48,672.87,1160.16,650.41,58.008,32.5207,0.6044,0.008
78,42,person,1341.15,427.07,1359.65,458.88,1349.66,443.38,67.483,22.1691,0.3067,0.0828
78,43,car,582.01,139.71,603.19,161.84,592.62,150.79,29.631,7.5395,0.4942,0.0162
78,46,car,936.29,462.8,971.45,488.98,953.73,476.3,47.6867,23.8152,0.4358,0.17
78,50,person,648.74,393.1,657.86,417.09,653.43,406.59,32.6714,20.3296,0.266,0.6777
78,51,person,1275.79,576.82,1291.94,601.63,1284.9,588.95,64.2452,29.4475,0.5445,0.4371
78,41,car,764.62,334.03,798.39,387.12,779.94,358.95,38.9968,17.9477,0.4445,2.2414
78,53,car,1145.7,1053.02,1169.84,1080.22,1157.72,1066.67,57.8858,53.3335,0.4002,0.0365
78,54,car,1166.7,1052.91,1192.18,1079.0,1179.66,1066.0,58.983,53.3002,0.48,0.1062
78,55,car,1037.9,680.29,1066.7,726.24,1051.26,701.2,52.5629,35.0599,0.4794,1.1525
78,59,person,1262.89,603.78,1276.36,633.68,1269.57,618.78,63.4787,30.9391,0.5541,0.0246
78,61,person,359.51,663.85,367.09,680.95,363.32,672.54,18.166,33.6268,0.3944,0.0733
78,62,bus,610.66,301.7,633.95,367.92,622.28,334.88,31.1138,16.7442,0.4697,0.0364
78,18,car,627.17,627.35,664.34,668.05,645.6,647.73,32.2799,32.3865,0.4887,0.0711
78,64,person,791.68,697.15,802.97,720.97,799.89,709.25,39.9944,35.4625,0.5302,1.1763
78,34,car,610.67,301.72,633.94,367.89,622.27,334.87,31.1137,16.7435,0.4853,0.0366
78,65,car,714.76,292.67,747.62,359.18,730.14,321.49,36.5072,16.0746,0.4191,2.085
78,66,car,395.74,798.12,430.65,856.82,413.21,827.55,20.6604,41.3773,0.3683,0.0106
78,67,car,592.32,186.58,618.7,224.75,605.1,204.9,30.2549,10.2451,0.2595,0.3062
78,68,car,1186.78,932.07,1339.09,1079.85,1262.78,1005.89,63.1391,50.2947,0.4179,0.0893
78,69,car,74.51,627.29,132.44,651.61,105.39,639.63,5.2693,31.9814,0.4323,0.8536
78,71,person,1219.29,598.63,1235.01,629.19,1228.63,613.9,61.4316,30.6949,0.601,0.7403
78,74,car,19.3,518.15,83.77,544.75,52.32,531.87,2.6159,26.5934,0.2862,0.2867
78,76,bus,714.52,292.43,748.03,359.45,730.23,321.41,36.5114,16.0706,0.6394,2.0221
78,77,car,597.23,255.39,621.73,318.16,609.45,287.06,30.4727,14.3532,0.4445,0.1106
78,78,person,1065.26,442.68,1073.47,461.32,1069.38,452.01,53.4691,22.6003,0.4222,0.0171
78,79,person,895.92,471.41,904.71,491.8,900.29,480.96,45.0145,24.048,0.378,0.971
78,80,car,1526.89,483.23,1550.67,501.04,1538.78,492.13,76.939,24.6067,0.3452,0.0
78,11,car,363.85,537.81,426.19,574.85,392.31,556.17,19.6155,27.8086,0.6081,1.1763
78,72,person,895.67,465.09,910.94,490.66,902.31,475.68,45.1157,23.7842,0.5056,0.8366
79,1,person,1387.35,433.0,1399.83,462.07,1393.55,447.45,69.6776,22.3723,0.3953,0.0331
79,3,person,1323.03,436.29,1335.14,463.63,1329.01,450.08,66.4505,22.5041,0.4061,0.053
79,5,person,730.6,632.91,739.71,658.68,734.83,645.02,36.7417,32.2508,0.651,0.2835
79,7,car,937.6,972.1,991.39,1009.09,964.53,990.59,48.2264,49.5293,0.7132,0.0333
79,8,car,626.8,442.81,673.6,502.01,647.97,476.05,32.3985,23.8024,0.7057,2.1159
79,9,car,638.5,694.59,677.76,745.59,658.14,720.21,32.9071,36.0107,0.7341,0.0437
79,10,car,751.82,665.06,787.58,700.5,769.77,682.75,38.4886,34.1375,0.7327,0.0214
79,12,car,512.01,528.49,566.6,569.37,533.23,553.92,26.6615,27.6962,0.6232,3.5204
79,14,car,610.97,350.41,639.35,421.62,625.1,386.23,31.2549,19.3115,0.6555,0.1806
79,16,car,395.71,798.32,430.51,856.97,413.07,827.67,20.6533,41.3836,0.6642,0.0264
79,17,car,1121.36,684.15,1151.09,742.88,1136.17,713.51,56.8087,35.6755,0.6664,0.0188
79,19,car,759.33,246.14,783.71,286.78,771.55,266.57,38.5773,13.3284,0.5016,0.0916
79,20,motorcycle,1097.02,733.29,1111.69,763.28,1105.34,750.58,55.267,37.529,0.4277,1.3133
79,21,car,588.84,410.78,624.43,462.25,606.51,438.09,30.3253,21.9045,0.6345,0.8129
79,25,car,677.12,510.15,709.14,554.49,695.54,534.96,34.7769,26.7482,0.6334,1.8322
79,26,person,586.92,586.13,597.85,606.74,590.57,596.08,29.5287,29.8039,0.3476,0.7994
79,27,car,1159.34,970.86,1180.44,990.66,1169.75,980.82,58.4873,49.0408,0.564,0.0476
79,28,car,629.57,443.13,673.55,501.03,649.0,475.72,32.45,23.7861,0.3427,2.1426
79,29,motorcycle,647.06,210.05,658.31,240.29,652.72,231.84,32.6362,11.592,0.2985,2.6929
79,31,person,709.38,677.81,720.58,702.09,714.95,690.05,35.7475,34.5024,0.5371,0.0474
79,33,car,1121.27,684.08,1150.99,743.32,1136.07,713.72,56.8037,35.686,0.4769,0.0222
79,36,car,643.03,297.91,662.37,342.13,653.05,324.08,32.6526,16.2041,0.5137,2.1267
79,37,person,1134.17,457.32,1143.63,477.78,1137.06,467.59,56.8532,23.3796,0.3342,0.8618
79,38,car,1147.81,627.95,1172.53,672.87,1160.16,650.41,58.0082,32.5206,0.636,0.0053
79,42,person,1341.17,427.34,1359.19,458.88,1349.72,443.36,67.4858,22.1681,0.2952,0.0899
79,43,car,582.0,139.69,603.17,162.01,592.62,150.8,29.6311,7.5399,0.4965,0.0118
79,46,car,936.35,462.8,971.51,488.78,953.78,476.18,47.6888,23.809,0.3856,0.1975
79,51,person,1275.2,575.83,1291.6,601.78,1284.57,588.92,64.2285,29.4459,0.5235,0.5043
79,41,car,764.95,335.06,799.15,390.26,780.42,360.15,39.0208,18.0076,0.4521,1.9351
79,53,car,1145.69,1052.97,1169.84,1080.21,1157.7,1066.65,57.885,53.3326,0.4171,0.0357
79,54,car,1166.7,1052.88,1192.26,1078.96,1179.6,1065.99,58.9801,53.2993,0.5141,0.0916
79,55,car,1038.3,681.19,1067.19,726.81,1051.61,701.91,52.5805,35.0953,0.4163,1.1867
79,59,person,1262.84,603.85,1276.59,633.69,1269.59,618.78,63.4794,30.9392,0.5238,0.0207
79,61,person,359.5,663.87,367.1,680.9,363.31,672.49,18.1657,33.6244,0.4258,0.0729
79,62,bus,610.65,301.68,633.98,367.96,622.29,334.87,31.1144,16.7434,0.3565,0.0304
79,18,car,627.13,627.38,664.33,668.07,645.63,647.74,32.2813,32.3871,0.51,0.0469
79,64,person,791.23,697.0,802.1,720.85,799.07,709.12,39.9536,35.4559,0.5501,1.2401
79,34,car,610.66,301.7,633.97,367.94,622.29,334.85,31.1144,16.7427,0.5382,0.031
79,65,car,714.98,293.91,747.79,360.8,730.47,322.92,36.5233,16.1461,0.4566,2.1992
79,66,car,395.79,798.15,430.62,856.89,413.21,827.54,20.6605,41.3771,0.4149,0.005
79,67,car,592.33,186.54,618.61,224.69,605.2,205.07,30.2602,10.2533,0.4183,0.2931
79,68,car,1186.78,932.21,1339.13,1079.86,1262.82,1005.93,63.1412,50.2966,0.5007,0.086
79,69,car,74.02,627.3,132.57,651.32,104.86,639.57,5.2428,31.9784,0.615,0.8018
79,71,person,1218.85,598.86,1234.6,629.34,1228.15,613.89,61.4076,30.6946,0.573,0.7208
79,74,car,19.35,517.64,83.39,544.59,52.14,531.74,2.6069,26.5869,0.4491,0.3333
79,76,bus,714.79,293.7,748.08,361.05,730.56,322.9,36.528,16.1451,0.5424,2.2896
79,77,car,597.19,255.22,621.83,318.21,609.47,287.0,30.4733,14.3498,0.4351,0.1039
79,78,person,1065.26,442.53,1073.55,461.3,1069.39,451.98,53.4694,22.5992,0.3935,0.0344
79,79,person,896.37,471.8,904.67,491.91,900.37,481.26,45.0183,24.0629,0.3705,0.4631
79,80,car,1528.41,483.14,1551.59,501.14,1539.39,492.14,76.9695,24.6069,0.3167,0.913
79,11,car,363.68,537.83,426.16,574.88,393.0,556.21,19.65,27.8103,0.5956,1.0369
79,72,person,896.13,466.04,911.16,491.19,902.56,476.27,45.128,23.8134,0.4929,0.9501
80,1,person,1387.4,433.18,1399.88,461.85,1393.57,447.46,69.6787,22.3728,0.3867,0.033
80,3,person,1323.02,436.24,1335.14,463.63,1329.02,450.05,66.4509,22.5024,0.406,0.0504
80,5,person,730.75,633.32,740.0,659.1,734.95,645.29,36.7474,32.2645,0.6463,0.4432
80,7,car,937.41,972.15,991.41,1009.16,964.53,990.59,48.2263,49.5293,0.7323,0.0037
80,8,car,627.79,441.67,674.17,500.85,648.74,474.88,32.4372,23.7438,0.7061,2.1085
80,9,car,638.52,694.57,677.79,745.59,658.14,720.19,32.9071,36.0093,0.7454,0.0421
80,10,car,751.84,665.09,787.53,700.55,769.75,682.75,38.4876,34.1377,0.7461,0.0291
80,12,car,513.8,527.91,568.26,567.96,535.14,552.49,26.757,27.6243,0.6583,3.5878
80,14,car,610.96,350.37,639.39,421.82,625.12,386.15,31.2559,19.3074,0.6499,0.1266
80,16,car,395.72,798.35,430.51,857.04,413.08,827.66,20.654,41.3832,0.661,0.0226
80,17,car,1121.37,684.08,1151.12,742.65,1136.19,713.49,56.8094,35.6743,0.6793,0.0429
80,19,car,759.3,245.92,783.84,286.73,771.54,266.51,38.5769,13.3254,0.5017,0.0912
80,20,motorcycle,1096.41,732.57,1111.21,762.49,1104.97,749.82,55.2485,37.4912,0.4864,1.2628
80,21,car,588.96,410.88,624.47,461.36,606.56,437.68,30.328,21.8838,0.6611,0.6264
80,25,car,676.65,509.21,708.21,548.58,694.75,533.68,34.7373,26.6841,0.6807,2.2602
80,26,person,587.19,586.32,598.35,606.87,591.1,596.19,29.5549,29.8096,0.3665,0.8026
80,27,car,1159.37,970.82,1180.63,990.67,1169.79,980.8,58.4894,49.0399,0.5675,0.0696
80,28,car,630.61,441.79,674.08,496.75,649.85,474.25,32.4927,23.7125,0.3601,2.5522
80,29,motorcycle,646.87,209.0,658.14,238.3,652.67,229.6,32.6336,11.4799,0.3175,3.3639
80,31,person,709.39,677.79,720.6,702.07,714.96,690.02,35.748,34.5008,0.526,0.0482
80,33,car,1121.3,684.01,1151.01,743.18,1136.09,713.7,56.8046,35.685,0.4965,0.0395
80,36,car,643.08,296.75,662.07,338.02,652.92,322.38,32.646,16.119,0.5308,2.5594
80,37,person,1134.59,457.39,1144.23,477.71,1137.62,467.58,56.8808,23.3788,0.3449,0.8298
80,38,car,1147.83,627.95,1172.57,672.86,1160.17,650.41,58.0085,32.5205,0.589,0.0091
80,42,person,1341.2,426.74,1360.47,458.84,1349.89,443.28,67.4944,22.1638,0.312,0.2875
80,43,car,582.0,139.68,603.18,162.3,592.62,150.82,29.6309,7.5412,0.4548,0.0419
80,46,car,936.4,462.82,971.52,488.49,953.82,476.04,47.691,23.8021,0.4146,0.2148
80,51,person,1274.67,574.55,1291.2,602.01,1284.2,588.84,64.2101,29.442,0.542,0.5644
80,41,car,765.38,337.22,800.08,392.51,780.94,361.29,39.0468,18.0643,0.5076,1.8721
80,53,car,1145.69,1052.96,1169.82,1080.22,1157.7,1066.63,57.885,53.3317,0.4379,0.0256
80,54,car,1166.74,1052.92,1192.26,1078.92,1179.56,1065.97,58.9779,53.2985,0.4749,0.0692
80,55,car,1038.82,681.93,1067.69,727.23,1051.99,702.59,52.5995,35.1295,0.5138,1.1738
80,59,person,1262.85,603.93,1276.64,633.69,1269.61,618.79,63.4803,30.9393,0.5235,0.0263
80,61,person,359.51,663.95,367.11,680.88,363.31,672.45,18.1655,33.6227,0.4053,0.0522
80,62,bus,610.66,301.69,634.04,367.99,622.3,334.86,31.1152,16.743,0.3675,0.0257
80,18,car,627.08,627.42,664.4,668.13,645.65,647.75,32.2827,32.3876,0.6163,0.045
80,64,person,790.79,696.96,801.62,720.91,798.34,709.06,39.917,35.453,0.4828,1.1004
80,34,car,610.67,301.7,634.03,367.98,622.3,334.85,31.1152,16.7423,0.5356,0.0262
80,65,car,715.26,295.01,747.82,362.13,730.79,324.35,36.5396,16.2175,0.5882,2.1948
80,66,car,395.83,798.15,430.65,856.96,413.21,827.54,20.6607,41.3769,0.4373,0.0085
80,67,car,592.37,186.27,618.97,233.97,605.34,205.88,30.2669,10.2938,0.4411,1.2313
80,68,car,1186.87,932.27,1339.21,1079.82,1262.87,1005.96,63.1437,50.298,0.5163,0.0868
80,69,car,72.27,627.23,132.46,651.0,104.27,639.49,5.2136,31.9745,0.6734,0.8841
80,71,person,1218.41,599.02,1234.16,629.36,1227.68,613.92,61.384,30.6958,0.5737,0.7074
80,74,car,19.4,517.51,82.88,544.51,51.93,531.6,2.5964,26.5798,0.4519,0.3802
80,76,bus,715.1,294.83,748.02,362.34,730.88,324.35,36.544,16.2177,0.4029,2.23
80,77,car,597.19,255.03,621.96,318.21,609.47,286.91,30.4736,14.3455,0.4416,0.1282
80,78,person,1065.3,442.48,1073.63,461.33,1069.4,451.97,53.4702,22.5984,0.4019,0.0329
80,79,person,896.65,471.75,905.13,492.22,900.5,481.44,45.0249,24.072,0.4165,0.3355
80,80,car,1529.62,483.65,1552.6,501.17,1539.96,492.23,76.9981,24.6115,0.2665,0.8698
80,11,car,363.82,537.91,426.58,574.9,393.66,556.25,19.6828,27.8126,0.5596,0.984
80,72,person,896.36,466.73,911.54,491.79,902.87,476.92,45.1434,23.8461,0.4752,1.0842
80,81,car,1077.36,155.59,1383.96,523.2,1230.66,339.4,61.533,16.9698,0.4406,0.0
81,1,person,1387.45,433.25,1399.89,461.73,1393.59,447.47,69.6797,22.3734,0.3872,0.0364
81,3,person,1323.04,436.05,1335.13,463.65,1329.03,450.01,66.4515,22.5004,0.4149,0.0636
81,5,person,730.87,633.99,740.29,659.52,735.08,645.6,36.7539,32.28,0.6104,0.5056
81,7,car,937.32,972.2,991.5,1009.12,964.5,990.58,48.2251,49.5291,0.7291,0.0352
81,8,car,629.63,440.22,674.78,495.95,649.53,473.42,32.4767,23.6712,0.3908,2.4782
81,9,car,638.52,694.53,677.81,745.57,658.14,720.15,32.9072,36.0076,0.7489,0.0505
81,10,car,751.85,665.08,787.55,700.65,769.74,682.77,38.4868,34.1383,0.7641,0.031
81,12,car,516.24,527.37,569.99,566.7,537.12,550.98,26.856,27.5489,0.6725,3.7336
81,14,car,610.95,350.34,639.42,421.8,625.13,386.08,31.2567,19.3038,0.658,0.1123
81,16,car,395.83,798.35,430.61,856.99,413.11,827.65,20.6553,41.3827,0.3984,0.0432
81,17,car,1121.37,684.05,1151.18,742.63,1136.21,713.46,56.8103,35.6728,0.6959,0.0535
81,19,car,759.27,245.73,783.98,286.8,771.54,266.45,38.5769,13.3226,0.4714,0.0853
81,20,motorcycle,1096.03,731.84,1110.83,761.66,1104.6,749.07,55.2301,37.4537,0.4785,1.2547
81,21,car,589.12,410.99,624.39,459.91,606.6,437.15,30.3299,21.8575,0.6451,0.7899
81,25,car,676.14,508.39,707.33,544.36,693.97,532.15,34.6984,26.6073,0.6787,2.5831
81,26,person,587.61,586.62,598.74,606.99,591.63,596.31,29.5814,29.8157,0.3773,0.8154
81,27,car,1159.37,970.84,1180.72,990.69,1169.84,980.78,58.4921,49.0391,0.596,0.0825
81,28,car,630.93,440.49,674.64,496.17,650.66,472.82,32.5328,23.6409,0.7162,2.4623
81,29,motorcycle,646.97,207.46,658.45,236.27,652.65,227.72,32.6325,11.3862,0.2878,2.811
81,31,person,709.4,677.74,720.61,702.05,714.97,689.98,35.7485,34.4991,0.5145,0.0552
81,33,car,1121.31,683.98,1151.07,743.16,1136.11,713.67,56.8056,35.6834,0.4539,0.0581
81,36,car,643.04,296.16,662.09,341.18,652.8,320.96,32.6401,16.048,0.5266,2.137
81,37,person,1135.02,457.71,1143.97,477.74,1138.11,467.59,56.9054,23.3793,0.3955,0.7383
