violation_type,frame,track_id,leader_track_id,class_name,lane,d
Tailgating,516.0,273,272.0,motorcycle,Inner,0.9550435791589811
Tailgating,516.0,71,135.0,car,Inner,1.5049070850803006
Tailgating,516.0,247,213.0,motorcycle,Inner,1.4126010864274907
Tailgating,516.0,237,56.0,motorcycle,Inner,2.400223144193999
Tailgating,517.0,226,274.0,person,Inner,1.0376155806751457
Tailgating,517.0,274,268.0,motorcycle,Inner,0.020992704542077946
Tailgating,517.0,252,250.0,person,Inner,0.0024569714675054953
Tailgating,517.0,250,260.0,motorcycle,Inner,1.3294002365192066
Tailgating,517.0,273,272.0,motorcycle,Inner,0.9595103228710127
Tailgating,517.0,71,135.0,car,Inner,1.538044853610876
Tailgating,517.0,44,204.0,motorcycle,Inner,3.607112520328809
Tailgating,517.0,247,213.0,motorcycle,Inner,1.3662198365500324
Tailgating,517.0,213,237.0,person,Inner,1.1597448119879077
Tailgating,517.0,237,56.0,motorcycle,Inner,2.34416162114876
Tailgating,517.0,55,262.0,car,Outer,1.4311706307289476
Tailgating,518.0,226,274.0,person,Inner,1.1091008523182089
Tailgating,518.0,274,268.0,motorcycle,Inner,0.016824145410680773
Tailgating,518.0,252,250.0,person,Inner,0.008182802701289888
Tailgating,518.0,250,260.0,motorcycle,Inner,1.30219514613035
Tailgating,518.0,273,272.0,motorcycle,Inner,0.9639495337096514
Tailgating,518.0,44,204.0,motorcycle,Inner,3.6251028374996754
Tailgating,518.0,247,213.0,motorcycle,Inner,1.331955583110749
Tailgating,518.0,213,237.0,person,Inner,1.2030446727072783
Tailgating,518.0,237,56.0,motorcycle,Inner,2.305568712659319
Tailgating,518.0,55,262.0,car,Outer,1.475644972926998
Tailgating,519.0,226,274.0,person,Inner,1.1743169026775624
Tailgating,519.0,274,268.0,motorcycle,Inner,0.021655427917714538
Tailgating,519.0,252,250.0,person,Inner,0.0
Tailgating,519.0,250,260.0,motorcycle,Inner,1.3045936674101328
Tailgating,519.0,273,272.0,motorcycle,Inner,0.9552078358429287
Tailgating,519.0,272,284.0,motorcycle,Inner,0.06610050574083132
Tailgating,519.0,135,44.0,motorcycle,Inner,0.27217966762375045
Tailgating,519.0,44,204.0,motorcycle,Inner,3.6427235866801997
Tailgating,519.0,247,213.0,motorcycle,Inner,1.2976805496262975
Tailgating,519.0,213,237.0,person,Inner,1.2483393410142631
Tailgating,519.0,237,56.0,motorcycle,Inner,2.2581113110454956
Tailgating,519.0,55,262.0,car,Outer,1.5105875645270845
Tailgating,520.0,226,274.0,person,Inner,1.249462964840143
Tailgating,520.0,252,250.0,person,Inner,0.0
Tailgating,520.0,250,260.0,motorcycle,Inner,1.3065814301930352
Tailgating,520.0,273,272.0,motorcycle,Inner,0.9542835531064205
Tailgating,520.0,272,284.0,motorcycle,Inner,0.053679044043660834
Tailgating,520.0,135,44.0,motorcycle,Inner,0.3675226774313116
Tailgating,520.0,44,204.0,motorcycle,Inner,3.6707715697982666
Tailgating,520.0,247,213.0,motorcycle,Inner,1.2729520682440756
Tailgating,520.0,213,237.0,person,Inner,1.294813013595416
Tailgating,520.0,237,56.0,motorcycle,Inner,2.198760709278893
Tailgating,520.0,55,262.0,car,Outer,1.567819851571769
Tailgating,521.0,226,274.0,person,Inner,1.3230670381842575
Tailgating,521.0,250,252.0,motorcycle,Inner,0.011563794516468365
Tailgating,521.0,252,260.0,person,Inner,1.3004648555737885
Tailgating,521.0,273,272.0,motorcycle,Inner,0.9400063715467465
Tailgating,521.0,272,284.0,motorcycle,Inner,0.06010749625732346
Tailgating,521.0,135,44.0,motorcycle,Inner,0.4628464481443888
Tailgating,521.0,44,204.0,motorcycle,Inner,3.706141114517507
Tailgating,521.0,247,213.0,motorcycle,Inner,1.2385721521303616
Tailgating,521.0,213,237.0,person,Inner,1.351977918607861
Tailgating,521.0,237,56.0,motorcycle,Inner,2.1500085679289986
Tailgating,521.0,55,262.0,car,Outer,1.6214180739735333
Tailgating,522.0,226,274.0,person,Inner,1.3978819871126702
Tailgating,522.0,250,252.0,motorcycle,Inner,0.02322169688910688
Tailgating,522.0,252,260.0,person,Inner,1.281732884950193
Tailgating,522.0,273,272.0,motorcycle,Inner,0.9442931633925121
Tailgating,522.0,272,284.0,motorcycle,Inner,0.0506134649955671
Tailgating,522.0,135,44.0,motorcycle,Inner,0.5534233542661999
Tailgating,522.0,44,204.0,motorcycle,Inner,3.7444678265592386
Tailgating,522.0,247,213.0,motorcycle,Inner,1.2160799451129567
Tailgating,522.0,237,56.0,motorcycle,Inner,2.092524410318491
Tailgating,522.0,55,262.0,car,Outer,1.6751056312056642
Tailgating,523.0,226,274.0,person,Inner,1.4778947422249464
Tailgating,523.0,250,252.0,motorcycle,Inner,0.05706804797212967
Tailgating,523.0,252,260.0,person,Inner,1.2487810075662942
Tailgating,523.0,273,272.0,motorcycle,Inner,0.9336447234757147
Tailgating,523.0,272,284.0,motorcycle,Inner,0.034749835655216124
Tailgating,523.0,135,44.0,motorcycle,Inner,0.6563495905227835
Tailgating,523.0,44,204.0,motorcycle,Inner,3.7808054433728704
Tailgating,523.0,247,213.0,motorcycle,Inner,1.1934838798859808
Tailgating,523.0,237,56.0,motorcycle,Inner,2.05483285702637
Tailgating,523.0,55,262.0,car,Outer,1.7249607742934638
Tailgating,524.0,226,274.0,person,Inner,1.5489968107934702
Tailgating,524.0,250,252.0,motorcycle,Inner,0.0630303878745453
Tailgating,524.0,252,260.0,person,Inner,1.2509384555815335
Tailgating,524.0,273,272.0,motorcycle,Inner,0.9359465705230141
Tailgating,524.0,272,284.0,motorcycle,Inner,0.021925161466233776
Tailgating,524.0,135,44.0,motorcycle,Inner,0.7825149755227743
Tailgating,524.0,44,204.0,motorcycle,Inner,3.8138857195517613
Tailgating,524.0,247,213.0,motorcycle,Inner,1.163134794424878
Tailgating,524.0,237,56.0,motorcycle,Inner,1.9835821379625314
Tailgating,525.0,226,274.0,person,Inner,1.618763310316602
Tailgating,525.0,250,252.0,motorcycle,Inner,0.06908968454308574
Tailgating,525.0,252,260.0,person,Inner,1.2316681642502518
Tailgating,525.0,273,272.0,motorcycle,Inner,0.9345006414360826
Tailgating,525.0,272,284.0,motorcycle,Inner,0.008979955314626867
Tailgating,525.0,135,44.0,motorcycle,Inner,0.8914252492904506
Tailgating,525.0,44,204.0,motorcycle,Inner,3.8487272175876863
Tailgating,525.0,247,213.0,motorcycle,Inner,1.1401854286672053
Tailgating,525.0,237,56.0,motorcycle,Inner,1.9252232817225592
Tailgating,526.0,226,274.0,person,Inner,1.6895857793005606
Tailgating,526.0,250,260.0,motorcycle,Inner,1.2925024730499826
Tailgating,526.0,273,272.0,motorcycle,Inner,0.9363131672172099
Tailgating,526.0,272,284.0,motorcycle,Inner,0.015295544191688411
Tailgating,526.0,135,44.0,motorcycle,Inner,0.9773087110022838
Tailgating,526.0,44,204.0,motorcycle,Inner,3.893883581603533
Tailgating,526.0,247,213.0,motorcycle,Inner,1.126640887902733
Tailgating,526.0,237,56.0,motorcycle,Inner,1.876068825265696
Tailgating,527.0,226,274.0,person,Inner,1.7591644371439257
Tailgating,527.0,250,260.0,motorcycle,Inner,1.2495678217385646
Tailgating,527.0,260,283.0,motorcycle,Inner,1.0272142993422622
Tailgating,527.0,273,272.0,motorcycle,Inner,0.934559373370962
Tailgating,527.0,272,284.0,motorcycle,Inner,0.015159023188670224
Tailgating,527.0,44,204.0,motorcycle,Inner,3.94930001245251
Tailgating,527.0,247,213.0,motorcycle,Inner,1.0934042388915461
Tailgating,527.0,237,56.0,motorcycle,Inner,1.8065833574212575
Tailgating,528.0,226,274.0,person,Inner,1.816005860791785
Tailgating,528.0,250,260.0,motorcycle,Inner,1.1988195408302187
Tailgating,528.0,260,283.0,motorcycle,Inner,1.0642309061958792
Tailgating,528.0,273,272.0,motorcycle,Inner,0.9362141632602946
Tailgating,528.0,272,284.0,motorcycle,Inner,0.012040483478157787
Tailgating,528.0,247,213.0,motorcycle,Inner,1.0700186469719577
Tailgating,528.0,237,56.0,motorcycle,Inner,1.7488131112495198
Tailgating,529.0,226,274.0,person,Inner,1.876509034323424
Tailgating,529.0,250,260.0,motorcycle,Inner,1.1402642161778038
Tailgating,529.0,260,283.0,motorcycle,Inner,1.0950667006503216
Tailgating,529.0,273,272.0,motorcycle,Inner,0.9319831438776585
Tailgating,529.0,272,284.0,motorcycle,Inner,0.0059727442047478275
Tailgating,529.0,135,44.0,motorcycle,Inner,1.053326606462818
Tailgating,529.0,247,213.0,motorcycle,Inner,1.0384597115278682
Tailgating,529.0,237,56.0,motorcycle,Inner,1.699948964724738
Tailgating,530.0,226,274.0,person,Inner,1.952418355476524
Tailgating,530.0,250,260.0,motorcycle,Inner,1.0813063216874972
Tailgating,530.0,260,283.0,motorcycle,Inner,1.1273750188627465
Tailgating,530.0,273,272.0,motorcycle,Inner,0.9391843328893158
Tailgating,530.0,272,284.0,motorcycle,Inner,0.0
Tailgating,530.0,135,44.0,motorcycle,Inner,1.024811535200576
Tailgating,530.0,247,213.0,motorcycle,Inner,1.0067791917112772
Tailgating,530.0,237,56.0,motorcycle,Inner,1.6402355696867772
Tailgating,531.0,226,274.0,person,Inner,2.012702005927372
Tailgating,531.0,250,260.0,motorcycle,Inner,1.0141480128164977
Tailgating,531.0,260,283.0,motorcycle,Inner,1.16745962517487
Tailgating,531.0,273,272.0,motorcycle,Inner,0.9275222351485394
Tailgating,531.0,272,284.0,motorcycle,Inner,0.006627004426348206
Tailgating,531.0,135,44.0,motorcycle,Inner,0.9943325333223817
Tailgating,531.0,247,213.0,motorcycle,Inner,0.9848287767537235
Tailgating,531.0,237,56.0,motorcycle,Inner,1.590673111850857
Tailgating,532.0,226,268.0,person,Inner,2.078849445154508
Tailgating,532.0,250,260.0,motorcycle,Inner,0.9323618262405845
Tailgating,532.0,260,283.0,motorcycle,Inner,1.2091478349035065
Tailgating,532.0,273,284.0,motorcycle,Inner,0.9146657708734156
Tailgating,532.0,284,272.0,motorcycle,Inner,0.005823241459273007
Tailgating,532.0,135,44.0,motorcycle,Inner,0.9683538012565576
Tailgating,532.0,247,213.0,motorcycle,Inner,0.9639846283405046
Tailgating,532.0,237,56.0,motorcycle,Inner,1.5317915912909494
Tailgating,533.0,226,274.0,person,Inner,2.1332325668007295
Tailgating,533.0,250,260.0,motorcycle,Inner,0.8788895117638503
Tailgating,533.0,260,278.0,motorcycle,Inner,1.0901218420419276
Tailgating,533.0,273,284.0,motorcycle,Inner,0.9181555570159012
Tailgating,533.0,284,272.0,motorcycle,Inner,0.0028836999903030873
Tailgating,533.0,135,44.0,motorcycle,Inner,0.9283258453989884
Tailgating,533.0,247,213.0,motorcycle,Inner,0.9313229703478986
Tailgating,533.0,237,56.0,motorcycle,Inner,1.4835432264253685
Tailgating,534.0,171,226.0,car,Inner,0.3163803803011715
Tailgating,534.0,226,268.0,person,Inner,2.2054110910004274
Tailgating,534.0,252,250.0,person,Inner,0.04751096905210295
Tailgating,534.0,250,260.0,motorcycle,Inner,0.8344955437112008
Tailgating,534.0,260,278.0,motorcycle,Inner,1.1344109075948507
Tailgating,534.0,273,284.0,motorcycle,Inner,0.8454589463642175
Tailgating,534.0,284,272.0,motorcycle,Inner,0.07191304804477955
Tailgating,534.0,247,213.0,motorcycle,Inner,0.9003876532744115
Tailgating,534.0,237,56.0,motorcycle,Inner,1.4335078416422415
Tailgating,535.0,171,226.0,car,Inner,0.24265096409590675
Tailgating,535.0,226,274.0,person,Inner,2.25975898728699
Tailgating,535.0,252,250.0,person,Inner,0.027470025106217547
Tailgating,535.0,250,260.0,motorcycle,Inner,0.7764715061058419
Tailgating,535.0,260,278.0,motorcycle,Inner,1.1723487883621113
Tailgating,535.0,278,283.0,person,Inner,0.11371611156381847
Tailgating,535.0,273,284.0,motorcycle,Inner,0.7376590848143191
Tailgating,535.0,284,272.0,motorcycle,Inner,0.17272817402368065
Tailgating,535.0,247,213.0,motorcycle,Inner,0.879605358802336
Tailgating,535.0,237,56.0,motorcycle,Inner,1.3832258127237311
Tailgating,536.0,171,226.0,car,Inner,0.1624318450209514
Tailgating,536.0,226,274.0,person,Inner,2.3259545447811996
Tailgating,536.0,252,250.0,person,Inner,0.01649293462506028
Tailgating,536.0,250,291.0,motorcycle,Inner,0.6770194090562758
Tailgating,536.0,260,278.0,motorcycle,Inner,1.2165537401925248
Tailgating,536.0,273,284.0,motorcycle,Inner,0.6392283966656288
Tailgating,536.0,284,272.0,motorcycle,Inner,0.25101455685533675
Tailgating,536.0,247,213.0,motorcycle,Inner,0.8441145465414766
Tailgating,536.0,237,56.0,motorcycle,Inner,1.3346148212488378
Tailgating,537.0,171,226.0,car,Inner,0.09133851268065077
Tailgating,537.0,226,274.0,person,Inner,2.3799200438628114
Tailgating,537.0,252,250.0,person,Inner,0.012365057841432452
Tailgating,537.0,250,291.0,motorcycle,Inner,0.6483116872852548
Tailgating,537.0,273,284.0,motorcycle,Inner,0.5572682621349598
Tailgating,537.0,284,272.0,motorcycle,Inner,0.3235169670163878
Tailgating,537.0,247,213.0,motorcycle,Inner,0.8124606619518028
Tailgating,537.0,237,56.0,motorcycle,Inner,1.2838720076830918
Tailgating,537.0,132,244.0,person,Inner,0.598144262227524
Tailgating,538.0,171,226.0,car,Inner,0.028781758470684485
Tailgating,538.0,226,274.0,person,Inner,2.436025557917641
Tailgating,538.0,252,250.0,person,Inner,0.012674529869128
Tailgating,538.0,250,291.0,motorcycle,Inner,0.6218021587032655
Tailgating,538.0,273,284.0,motorcycle,Inner,0.4660337818700405
Tailgating,538.0,284,272.0,motorcycle,Inner,0.40277229060857467
Tailgating,538.0,247,213.0,motorcycle,Inner,0.7889804274104024
Tailgating,538.0,237,56.0,motorcycle,Inner,1.2328747542316176
Tailgating,539.0,226,171.0,person,Inner,0.043006904554002474
Tailgating,539.0,171,274.0,car,Inner,2.0916340469396046
Tailgating,539.0,252,250.0,person,Inner,0.003129307394007299
Tailgating,539.0,250,291.0,motorcycle,Inner,0.6096027326449647
Tailgating,539.0,278,273.0,person,Inner,2.5230870633667877
Tailgating,539.0,273,284.0,motorcycle,Inner,0.3655984797553951
Tailgating,539.0,284,272.0,motorcycle,Inner,0.4979209194291562
Tailgating,539.0,247,213.0,motorcycle,Inner,0.7652893060087866
Tailgating,539.0,237,56.0,motorcycle,Inner,1.172874271151663
Tailgating,540.0,226,171.0,person,Inner,0.11399174259467248
Tailgating,540.0,171,274.0,car,Inner,2.070855995487748
Tailgating,540.0,250,252.0,motorcycle,Inner,0.0
Tailgating,540.0,252,291.0,person,Inner,0.5677801921465395
Tailgating,540.0,273,284.0,motorcycle,Inner,0.23575120670847166
Tailgating,540.0,284,272.0,motorcycle,Inner,0.6159140229639349
Tailgating,540.0,247,213.0,motorcycle,Inner,0.741635554760404
Tailgating,540.0,237,56.0,motorcycle,Inner,1.1015303901522375
Tailgating,541.0,226,171.0,person,Inner,0.18227028628420144
Tailgating,541.0,171,274.0,car,Inner,2.069049787587068
Tailgating,541.0,250,252.0,motorcycle,Inner,0.0
Tailgating,541.0,252,260.0,person,Inner,0.5460540308793458
Tailgating,541.0,273,284.0,motorcycle,Inner,0.16893985825102853
Tailgating,541.0,284,272.0,motorcycle,Inner,0.6824195822905444
Tailgating,541.0,247,213.0,motorcycle,Inner,0.7175210419824497
Tailgating,541.0,237,56.0,motorcycle,Inner,1.0515719404309858
Tailgating,542.0,226,171.0,person,Inner,0.2558004210076141
Tailgating,542.0,171,274.0,car,Inner,2.0478505825793394
Tailgating,542.0,250,252.0,motorcycle,Inner,0.00614347477497734
Tailgating,542.0,252,260.0,person,Inner,0.5114849939054311
Tailgating,542.0,273,284.0,motorcycle,Inner,0.13733952771754004
Tailgating,542.0,284,272.0,motorcycle,Inner,0.7011079200029839
Tailgating,542.0,247,213.0,motorcycle,Inner,0.6913777091693905
Tailgating,542.0,237,56.0,motorcycle,Inner,0.9837742593922458
Tailgating,543.0,226,171.0,person,Inner,0.32931500664425534
Tailgating,543.0,171,274.0,car,Inner,2.0271212701139203
Tailgating,543.0,250,252.0,motorcycle,Inner,0.0
Tailgating,543.0,252,260.0,person,Inner,0.4757254660164581
Tailgating,543.0,273,284.0,motorcycle,Inner,0.10577772024251493
Tailgating,543.0,284,272.0,motorcycle,Inner,0.7482393148366194
Tailgating,543.0,247,213.0,motorcycle,Inner,0.6650566015332219
Tailgating,543.0,237,56.0,motorcycle,Inner,0.9046820820808368
Tailgating,543.0,55,262.0,car,Outer,1.6204789937441046
Tailgating,544.0,226,171.0,person,Inner,0.3892168670508275
Tailgating,544.0,171,274.0,car,Inner,2.0184546181854723
Tailgating,544.0,250,252.0,motorcycle,Inner,0.0061863586116558
Tailgating,544.0,252,260.0,person,Inner,0.43409138573094636
Tailgating,544.0,273,284.0,motorcycle,Inner,0.051933718428093856
Tailgating,544.0,284,272.0,motorcycle,Inner,0.7957666020385028
Tailgating,544.0,247,213.0,motorcycle,Inner,0.6365145033074938
Tailgating,544.0,237,56.0,motorcycle,Inner,0.852316125293896
Tailgating,544.0,55,262.0,car,Outer,1.5847240037867072
Tailgating,545.0,226,171.0,person,Inner,0.47107112709494153
Tailgating,545.0,171,274.0,car,Inner,1.987601094094692
Tailgating,545.0,250,252.0,motorcycle,Inner,0.007837700073891056
Tailgating,545.0,252,291.0,person,Inner,0.3842924666943649
Tailgating,545.0,284,273.0,motorcycle,Inner,0.005597877739874512
Tailgating,545.0,273,272.0,motorcycle,Inner,0.8461111950006245
Tailgating,545.0,247,213.0,motorcycle,Inner,0.5900720143337453
Tailgating,545.0,237,56.0,motorcycle,Inner,0.7822255597914207
Tailgating,545.0,55,262.0,car,Outer,1.5536849103537673
Tailgating,546.0,226,171.0,person,Inner,0.5419321082794142
Tailgating,546.0,171,274.0,car,Inner,1.969369423328679
Tailgating,546.0,250,252.0,motorcycle,Inner,0.014052442134428366
Tailgating,546.0,252,291.0,person,Inner,0.3342418133529687
Tailgating,546.0,284,273.0,motorcycle,Inner,0.05385081959488368
Tailgating,546.0,273,272.0,motorcycle,Inner,0.8183475804966082
Tailgating,546.0,247,213.0,motorcycle,Inner,0.5594901322298026
Tailgating,546.0,237,56.0,motorcycle,Inner,0.7181137541525561
Tailgating,546.0,55,262.0,car,Outer,1.5002209901947712
Tailgating,547.0,226,171.0,person,Inner,0.6153955551748159
Tailgating,547.0,171,274.0,car,Inner,1.9473287914853517
Tailgating,547.0,250,252.0,motorcycle,Inner,0.02185827043651144
Tailgating,547.0,252,291.0,person,Inner,0.27716729756213193
Tailgating,547.0,284,273.0,motorcycle,Inner,0.06679910443298537
Tailgating,547.0,273,272.0,motorcycle,Inner,0.8103484503286231
Tailgating,547.0,247,213.0,motorcycle,Inner,0.5217827592159476
Tailgating,547.0,237,56.0,motorcycle,Inner,0.6609473638492399
Tailgating,547.0,55,262.0,car,Outer,1.4557359258894904
Tailgating,548.0,226,171.0,person,Inner,0.6881730987712752
Tailgating,548.0,171,274.0,car,Inner,1.9327516133853635
Tailgating,548.0,250,252.0,motorcycle,Inner,0.02184843229281812
Tailgating,548.0,252,291.0,person,Inner,0.24974905143207568
Tailgating,548.0,284,273.0,motorcycle,Inner,0.07610651639799834
Tailgating,548.0,273,272.0,motorcycle,Inner,0.7927550235898805
Tailgating,548.0,247,213.0,motorcycle,Inner,0.4730635223723913
Tailgating,548.0,237,56.0,motorcycle,Inner,0.6296726826990267
Tailgating,548.0,55,262.0,car,Outer,1.4201925249079927
Tailgating,549.0,226,171.0,person,Inner,0.7616483373799701
Tailgating,549.0,171,274.0,car,Inner,1.9032745703392533
Tailgating,549.0,250,252.0,motorcycle,Inner,0.01553539293150812
Tailgating,549.0,252,291.0,person,Inner,0.2082648801253507
Tailgating,549.0,284,273.0,motorcycle,Inner,0.08900511916167474
Tailgating,549.0,273,272.0,motorcycle,Inner,0.7750115917153966
Tailgating,549.0,247,213.0,motorcycle,Inner,0.4348762520396096
Tailgating,549.0,237,56.0,motorcycle,Inner,0.5629509434088708
Tailgating,549.0,244,32.0,person,Inner,1.9100997308218013
Tailgating,550.0,226,171.0,person,Inner,0.8408677640694635
Tailgating,550.0,171,274.0,car,Inner,1.8896347904625872
Tailgating,550.0,250,252.0,motorcycle,Inner,0.03098002434919891
Tailgating,550.0,252,291.0,person,Inner,0.14435266470986474
Tailgating,550.0,284,273.0,motorcycle,Inner,0.08896403695404351
Tailgating,550.0,273,272.0,motorcycle,Inner,0.7663709300165509
Tailgating,550.0,247,213.0,motorcycle,Inner,0.3965418250516072
Tailgating,550.0,237,56.0,motorcycle,Inner,0.5155627474476486
Tailgating,551.0,226,171.0,person,Inner,0.9169838176790857
Tailgating,551.0,171,274.0,car,Inner,1.8646787538298548
Tailgating,551.0,250,252.0,motorcycle,Inner,0.03862496556615036
Tailgating,551.0,252,291.0,person,Inner,0.10332505168637666
Tailgating,551.0,284,273.0,motorcycle,Inner,0.08892555946930816
Tailgating,551.0,273,272.0,motorcycle,Inner,0.7485237247147103
Tailgating,551.0,247,213.0,motorcycle,Inner,0.3597771255059606
Tailgating,551.0,237,56.0,motorcycle,Inner,0.4725187735312878
Tailgating,551.0,282,132.0,motorcycle,Inner,1.4386377153978616
Tailgating,552.0,226,171.0,person,Inner,0.9871861832762444
Tailgating,552.0,171,274.0,car,Inner,1.8667818281306927
Tailgating,552.0,250,291.0,motorcycle,Inner,0.08937652170086763
Tailgating,552.0,278,284.0,person,Inner,2.7153519891418685
Tailgating,552.0,284,273.0,motorcycle,Inner,0.07949959547619971
Tailgating,552.0,273,272.0,motorcycle,Inner,0.7495352963899377
Tailgating,552.0,247,213.0,motorcycle,Inner,0.31927737221599783
Tailgating,552.0,237,56.0,motorcycle,Inner,0.42653334476034965
Tailgating,552.0,282,132.0,motorcycle,Inner,1.38196808088675
Tailgating,552.0,5,252.0,motorcycle,Outer,2.0383610660977345
Tailgating,553.0,226,171.0,person,Inner,1.0625869501832128
Tailgating,553.0,171,274.0,car,Inner,1.8500278706139808
Tailgating,553.0,278,283.0,person,Inner,0.038226490394947694
Tailgating,553.0,284,273.0,motorcycle,Inner,0.05725069036989784
Tailgating,553.0,273,272.0,motorcycle,Inner,0.7636032366847871
Tailgating,553.0,204,20.0,motorcycle,Inner,1.4730243598766801
Tailgating,553.0,247,213.0,motorcycle,Inner,0.2710564602812801
Tailgating,553.0,237,56.0,motorcycle,Inner,0.3693592342552129
Tailgating,553.0,282,132.0,motorcycle,Inner,1.3257103444930383
Tailgating,553.0,250,252.0,motorcycle,Outer,0.024367317931123955
Tailgating,554.0,226,171.0,person,Inner,1.1418318408224786
Tailgating,554.0,171,274.0,car,Inner,1.83808613791165
Tailgating,554.0,278,283.0,person,Inner,0.12801471095026154
Tailgating,554.0,283,284.0,motorcycle,Inner,2.738178388601893
Tailgating,554.0,284,273.0,motorcycle,Inner,0.05382060378450055
Tailgating,554.0,273,272.0,motorcycle,Inner,0.767300332855119
Tailgating,554.0,204,20.0,motorcycle,Inner,1.4466431864814
Tailgating,554.0,247,213.0,motorcycle,Inner,0.22063725705820159
Tailgating,554.0,282,132.0,motorcycle,Inner,1.2621020568176577
Tailgating,554.0,5,252.0,motorcycle,Outer,2.1429977774971114
Tailgating,554.0,252,250.0,person,Outer,0.05032235576468873
Tailgating,555.0,226,171.0,person,Inner,1.2218269706353466
Tailgating,555.0,171,274.0,car,Inner,1.8188861043591165
Tailgating,555.0,278,283.0,person,Inner,0.2232561024940977
Tailgating,555.0,283,284.0,motorcycle,Inner,2.7448577128478044
Tailgating,555.0,284,273.0,motorcycle,Inner,0.04439530847348653
Tailgating,555.0,273,272.0,motorcycle,Inner,0.773463920360124
Tailgating,555.0,204,20.0,motorcycle,Inner,1.425008723973193
Tailgating,555.0,247,213.0,motorcycle,Inner,0.18081786726904142
Tailgating,555.0,282,132.0,motorcycle,Inner,1.2139283998897399
Tailgating,555.0,244,32.0,person,Inner,1.9384776184837549
Tailgating,555.0,5,252.0,motorcycle,Outer,2.215679324109955
Tailgating,555.0,252,250.0,person,Outer,0.1943025774544547
Tailgating,556.0,226,171.0,person,Inner,1.2945860663482072
Tailgating,556.0,171,274.0,car,Inner,1.8077889149630717
Tailgating,556.0,278,283.0,person,Inner,0.3004534113772947
Tailgating,556.0,204,20.0,motorcycle,Inner,1.3907325921536
Tailgating,556.0,247,213.0,motorcycle,Inner,0.14069619287327648
Tailgating,556.0,282,132.0,motorcycle,Inner,1.15138230694779
Tailgating,556.0,244,32.0,person,Inner,1.8756587558782258
Tailgating,556.0,252,250.0,person,Outer,0.37402877516210287
Tailgating,557.0,226,171.0,person,Inner,1.3661484354811593
Tailgating,557.0,171,274.0,car,Inner,1.7926842834363508
Tailgating,557.0,250,278.0,motorcycle,Inner,0.7741746130109303
Tailgating,557.0,278,283.0,person,Inner,0.3701560175613894
Tailgating,557.0,204,20.0,motorcycle,Inner,1.3608904663431096
Tailgating,557.0,247,213.0,motorcycle,Inner,0.10026671524789393
Tailgating,557.0,282,132.0,motorcycle,Inner,1.102311886084233
Tailgating,557.0,244,32.0,person,Inner,1.865962976000203
Tailgating,557.0,287,226.0,motorcycle,Inner,1.0514585149887548
Tailgating,558.0,287,226.0,motorcycle,Inner,0.9627673197426757
Tailgating,558.0,226,171.0,person,Inner,1.439648522411873
Tailgating,558.0,171,274.0,car,Inner,1.7663809404134205
Tailgating,558.0,250,278.0,motorcycle,Inner,0.4776271859970728
Tailgating,558.0,278,283.0,person,Inner,0.41275529993114063
Tailgating,558.0,204,20.0,motorcycle,Inner,1.3393790319581003
Tailgating,558.0,247,213.0,motorcycle,Inner,0.0689451517643491
Tailgating,558.0,282,132.0,motorcycle,Inner,1.0515843524192343
Tailgating,558.0,5,252.0,motorcycle,Outer,2.220613036940419
Tailgating,559.0,287,226.0,motorcycle,Inner,0.8746614442584904
Tailgating,559.0,226,171.0,person,Inner,1.4995946594270604
Tailgating,559.0,171,274.0,car,Inner,1.7627052614090137
Tailgating,559.0,250,278.0,motorcycle,Inner,0.19446150856350644
Tailgating,559.0,278,283.0,person,Inner,0.42714325528586183
Tailgating,559.0,204,20.0,motorcycle,Inner,1.3179479906063551
Tailgating,559.0,247,213.0,motorcycle,Inner,0.03686845407256415
Tailgating,559.0,282,132.0,motorcycle,Inner,1.0097094032340166
Tailgating,559.0,5,252.0,motorcycle,Outer,2.2030282877085043
Tailgating,560.0,287,226.0,motorcycle,Inner,0.7862743207721031
Tailgating,560.0,226,171.0,person,Inner,1.5704207803506731
Tailgating,560.0,171,274.0,car,Inner,1.7496917125375802
Tailgating,560.0,250,283.0,motorcycle,Inner,0.3396035389877395
Tailgating,560.0,204,20.0,motorcycle,Inner,1.2916053270420795
Tailgating,560.0,247,213.0,motorcycle,Inner,0.005101291268835194
Tailgating,560.0,282,132.0,motorcycle,Inner,0.9597116052989222
Tailgating,561.0,287,226.0,motorcycle,Inner,0.7108890040320763
Tailgating,561.0,226,171.0,person,Inner,1.643936242651943
Tailgating,561.0,171,274.0,car,Inner,1.7325124852225828
Tailgating,561.0,44,180.0,motorcycle,Inner,3.728373824516253
Tailgating,561.0,180,204.0,motorcycle,Inner,1.5996024920095486
Tailgating,561.0,204,20.0,motorcycle,Inner,1.2702875265299616
Tailgating,561.0,247,56.0,motorcycle,Inner,3.077568814763021
Tailgating,561.0,282,132.0,motorcycle,Inner,0.918597159186415
Tailgating,562.0,287,226.0,motorcycle,Inner,0.6227434659769849
Tailgating,562.0,226,171.0,person,Inner,1.7058788561131502
Tailgating,562.0,171,274.0,car,Inner,1.721482072977749
Tailgating,562.0,180,204.0,motorcycle,Inner,1.2789950756735204
Tailgating,562.0,204,20.0,motorcycle,Inner,1.2439730106148876
Tailgating,562.0,247,56.0,motorcycle,Inner,3.0314822985375356
